1957;at;3;nl;Total
1957;be;4;nl;Total
1957;dk;1;nl;Total
1957;fr;1;nl;Total
1957;de;3;nl;Total
1957;it;7;nl;Total
1957;lu;1;nl;Total
1957;nl; ;nl;Total
1957;at;6;fr;Total
1957;be;4;fr;Total
1957;dk;1;fr;Total
1957;fr;2;fr;Total
1957;de; ;fr;Total
1957;at;2;dk;Total
1957;be; ;dk;Total
1957;at;1;lu;Total
1957;be; ;lu;Total
1957;at;1;de;Total
1957;be; ;de;Total
1957;at;1;it;Total
1957;be;2;it;Total
1957;dk;2;it;Total
1957;fr; ;it;Total
1957;at;1;gb;Total
1957;be;1;gb;Total
1957;dk;2;gb;Total
1957;fr; ;gb;Total
1957;at;1;be;Total
1957;be; ;be;Total
1957;at;1;ch;Total
1957;be;1;ch;Total
1957;dk; ;ch;Total
1957;at; ;at;Total
